txt_municipio;txt_uf;num_ano_financiamento;  qtd_uh_financiadas  ;  vlr_financiamento  ;  vlr_subsidio  
Fronteiras ;PI;2013; 7 ; 386.024,05 ; 105.162,07 
Fronteiras ;PI;2014; 6 ; 350.235,63 ; 114.150,88 
Fronteiras ;PI;2015; 6 ; 377.953,82 ; 107.058,88 
Fronteiras ;PI;2016; 5 ; 347.792,05 ; 78.536,04 
Fronteiras ;PI;2017; 4 ; 253.529,00 ; 81.110,60 
Fronteiras ;PI;2018; 3 ; 190.638,00 ; 55.959,93 
Fronteiras ;PI;2019; 1 ; 49.033,90 ; 23.255,59 
Fruta de Leite ;MG;2009; 15 ; 164.836,00 ; 31.889,00 
Fruta de Leite ;MG;2010; 2 ; 20.000,00 ; 5.242,00 
Frutal ;MG;2009; 308 ; 14.739.693,93 ; 5.326.679,00 
Frutal ;MG;2010; 473 ; 30.540.145,88 ; 8.437.755,00 
Frutal ;MG;2011; 452 ; 31.736.065,71 ; 3.445.342,60 
Frutal ;MG;2012; 400 ; 31.276.802,30 ; 7.761.185,53 
Frutal ;MG;2013; 418 ; 35.522.642,21 ; 8.422.597,65 
Frutal ;MG;2014; 457 ; 43.783.735,46 ; 8.489.569,71 
Frutal ;MG;2015; 498 ; 45.289.514,76 ; 11.175.713,16 
Frutal ;MG;2016; 445 ; 42.686.300,48 ; 9.719.725,35 
Frutal ;MG;2017; 420 ; 41.312.505,55 ; 11.309.808,72 
Frutal ;MG;2018; 366 ; 36.378.590,94 ; 9.357.437,89 
Frutal ;MG;2019; 383 ; 38.039.094,28 ; 9.236.524,63 
Frutal ;MG;2020; 372 ; 38.602.103,20 ; 9.006.512,57 
Frutal ;MG;2021; 293 ; 31.240.378,37 ; 6.221.336,44 
Frutal ;MG;2022; 314 ; 38.267.595,10 ; 7.885.376,74 
Frutal ;MG;2023; 208 ; 27.370.533,77 ; 5.549.032,07 
Frutuoso Gomes ;RN;2014; 1 ; 80.950,00 ; 15.999,99 
Frutuoso Gomes ;RN;2015; 5 ; 348.682,00 ; 123.177,96 
Frutuoso Gomes ;RN;2016; 4 ; 296.991,00 ; 73.017,98 
Frutuoso Gomes ;RN;2017; 1 ; 66.611,10 ; 22.388,90 
Fundão ;ES;2009; 25 ; 662.055,65 ; 124.209,00 
Fundão ;ES;2010; 42 ; 2.023.227,10 ; 395.673,00 
Fundão ;ES;2011; 23 ; 1.235.330,75 ; 69.523,58 
Fundão ;ES;2012; 17 ; 1.106.056,30 ; 123.850,15 
Fundão ;ES;2013; 8 ; 511.703,63 ; 69.671,01 
Fundão ;ES;2014; 14 ; 976.297,15 ; 190.521,49 
Fundão ;ES;2015; 8 ; 518.399,90 ; 40.813,32 
Fundão ;ES;2016; 7 ; 784.558,39 ; 19.642,46 
Fundão ;ES;2017; 3 ; 348.000,00 ; 41.671,98 
Fundão ;ES;2018; 3 ; 318.000,00 ; 37.204,94 
Fundão ;ES;2019; 3 ; 303.358,52 ; 30.688,04 
Fundão ;ES;2023; 1 ; 136.000,00 ; -   
Funilândia ;MG;2009; 4 ; 11.889,72 ; 21.213,00 
Funilândia ;MG;2010; 1 ; 59.367,38 ; 17.166,00 
Funilândia ;MG;2012; 3 ; 234.638,59 ; 65.568,10 
Funilândia ;MG;2013; 2 ; 94.332,80 ; 67.495,01 
Funilândia ;MG;2014; 2 ; 175.500,00 ; 23.030,98 
Funilândia ;MG;2021; 1 ; 71.720,00 ; 39.936,44 
Gabriel Monteiro ;SP;2010; 1 ; 46.388,12 ; 14.886,00 
Gabriel Monteiro ;SP;2011; 2 ; 138.357,34 ; 8.772,00 
Gabriel Monteiro ;SP;2013; 1 ; 64.648,08 ; 15.999,99 
Gabriel Monteiro ;SP;2015; 3 ; 217.491,00 ; 71.263,94 
Gabriel Monteiro ;SP;2016; 4 ; 256.116,15 ; 56.526,52 
Gabriel Monteiro ;SP;2017; 6 ; 439.842,48 ; 81.665,67 
Gabriel Monteiro ;SP;2018; 6 ; 435.952,00 ; 105.510,45 
Gabriel Monteiro ;SP;2019; 5 ; 407.854,00 ; 95.818,00 
Gabriel Monteiro ;SP;2020; 3 ; 300.000,00 ; 39.619,33 
Gabriel Monteiro ;SP;2021; 2 ; 231.691,55 ; 37.994,80 
Gabriel Monteiro ;SP;2023; 2 ; 262.911,40 ; 17.421,35 
Gado Bravo ;PB;2014; 1 ; 68.441,00 ; 25.508,98 
Gália ;SP;2009; 5 ; 194.320,00 ; 35.289,00 
Gália ;SP;2010; 8 ; 368.412,49 ; 82.861,00 
Gália ;SP;2011; 12 ; 600.300,67 ; 21.000,00 
Gália ;SP;2012; 8 ; 448.085,17 ; 96.410,81 
Gália ;SP;2013; 4 ; 244.894,53 ; 57.187,49 
Gália ;SP;2014; 9 ; 615.017,83 ; 178.971,60 
Gália ;SP;2015; 4 ; 289.793,94 ; 61.484,92 
Gália ;SP;2016; 7 ; 468.949,87 ; 72.444,17 
Gália ;SP;2017; 3 ; 208.786,00 ; 36.639,84 
Gália ;SP;2018; 6 ; 439.600,13 ; 135.720,87 
Gália ;SP;2019; 4 ; 348.131,89 ; 90.263,44 
Gália ;SP;2020; 2 ; 151.688,21 ; 49.367,99 
Gália ;SP;2021; 3 ; 303.750,42 ; 64.107,52 
Gália ;SP;2022; 6 ; 624.158,19 ; 94.578,10 
Gália ;SP;2023; 3 ; 357.328,19 ; 78.345,87 
Galiléia ;MG;2009; 1 ; 31.500,00 ; 10.035,00 
Galiléia ;MG;2010; 4 ; 165.540,00 ; 38.360,00 
Galiléia ;MG;2011; 1 ; 64.275,00 ; -   
Galiléia ;MG;2012; 1 ; 76.138,09 ; 13.233,04 
Galiléia ;MG;2013; 8 ; 554.298,23 ; 164.855,90 
Galiléia ;MG;2014; 2 ; 111.087,00 ; 41.688,82 
Galiléia ;MG;2015; 6 ; 438.639,44 ; 117.835,22 
Galiléia ;MG;2016; 2 ; 133.500,00 ; 51.999,98 
Galiléia ;MG;2019; 2 ; 153.424,00 ; 50.711,98 
Galvão ;SC;2009; 2 ; 101.300,00 ; 21.762,00 
Galvão ;SC;2011; 8 ; 162.491,06 ; 51.000,00 
Galvão ;SC;2012; 5 ; 322.713,52 ; 72.420,50 
Galvão ;SC;2013; 4 ; 301.142,45 ; 65.453,96 
Galvão ;SC;2014; 5 ; 452.407,94 ; 121.756,91 
Galvão ;SC;2015; 4 ; 361.858,90 ; 101.715,92 
Galvão ;SC;2016; 5 ; 497.534,01 ; 121.726,60 
Galvão ;SC;2017; 5 ; 412.203,97 ; 123.511,51 
Galvão ;SC;2018; 3 ; 207.986,59 ; 73.030,91 
Galvão ;SC;2019; 1 ; 111.907,40 ; -   
Galvão ;SC;2020; 1 ; 68.768,46 ; 6.676,23 
Galvão ;SC;2023; 1 ; 144.168,04 ; 20.723,17 
Gameleira ;PE;2009; 1 ; 12.000,00 ; 6.786,00 
Gameleira ;PE;2010; 198 ; 433.000,00 ; 1.615.591,00 
Gameleira ;PE;2012; 2 ; 90.327,00 ; 20.789,08 
Gameleira ;PE;2015; 1 ; 50.000,00 ; 19.168,99 
Gameleira ;PE;2017; 1 ; 70.000,00 ; 20.999,99 
Gameleira ;PE;2018; 1 ; 70.000,00 ; 20.999,99 
Gameleira de Goiás ;GO;2009; 1 ; 20.000,00 ; 3.710,00 
Gameleira de Goiás ;GO;2010; 1 ; 43.860,00 ; 19.035,00 
Gameleira de Goiás ;GO;2011; 1 ; 48.923,42 ; 9.000,00 
Gameleira de Goiás ;GO;2014; 2 ; 116.341,26 ; 24.372,99 
Gameleira de Goiás ;GO;2015; 1 ; 76.546,82 ; 24.004,00 
Gameleira de Goiás ;GO;2016; 2 ; 162.000,00 ; 41.960,96 
Gameleira de Goiás ;GO;2017; 1 ; 76.000,00 ; 28.380,99 
Gameleira de Goiás ;GO;2018; 1 ; 76.000,00 ; 23.752,99 
Gameleira de Goiás ;GO;2019; 1 ; 76.000,00 ; 28.574,99 
Gameleira de Goiás ;GO;2020; 2 ; 199.879,94 ; 50.154,98 
Gameleira de Goiás ;GO;2021; 2 ; 158.569,00 ; 43.249,06 
Gameleira de Goiás ;GO;2022; 2 ; 214.790,37 ; 45.584,80 
Gandu ;BA;2009; 3 ; 103.000,00 ; 24.059,00 
Gandu ;BA;2010; 2 ; 97.900,00 ; 21.907,00 
Gandu ;BA;2011; 5 ; 149.000,00 ; 3.000,00 
Gandu ;BA;2012; 2 ; 50.000,00 ; 4.278,21 
Gandu ;BA;2015; 3 ; 176.270,00 ; 41.367,66 
Gandu ;BA;2019; 1 ; 180.000,00 ; -   
Gandu ;BA;2023; 1 ; 192.000,00 ; -   
Garanhuns ;PE;2009; 68 ; 2.792.358,54 ; 651.093,90 
Garanhuns ;PE;2010; 68 ; 2.952.379,67 ; 710.633,00 
Garanhuns ;PE;2011; 51 ; 2.787.312,73 ; 161.226,99 
Garanhuns ;PE;2012; 48 ; 3.081.852,06 ; 757.147,01 
Garanhuns ;PE;2013; 179 ; 12.007.941,71 ; 4.211.139,14 
Garanhuns ;PE;2014; 165 ; 11.456.618,77 ; 4.634.217,04 
Garanhuns ;PE;2015; 372 ; 26.968.894,06 ; 9.967.688,50 
Garanhuns ;PE;2016; 363 ; 27.376.149,77 ; 8.782.198,47 
Garanhuns ;PE;2017; 540 ; 42.564.951,11 ; 15.367.111,50 
Garanhuns ;PE;2018; 550 ; 44.827.353,96 ; 16.566.818,14 
Garanhuns ;PE;2019; 476 ; 39.577.519,46 ; 14.530.379,98 
Garanhuns ;PE;2020; 408 ; 35.180.366,53 ; 12.373.504,42 
Garanhuns ;PE;2021; 393 ; 35.748.506,05 ; 13.063.613,47 
Garanhuns ;PE;2022; 414 ; 41.917.733,23 ; 14.880.497,79 
Garanhuns ;PE;2023; 296 ; 34.467.937,14 ; 10.396.225,27 
Gararu ;SE;2009; 3 ; 4.500,00 ; 15.375,00 
Gararu ;SE;2010; 1 ; 66.800,00 ; -   
Gararu ;SE;2013; 1 ; 63.000,00 ; 15.999,99 
Garça ;SP;2009; 49 ; 1.984.382,85 ; 536.800,00 
Garça ;SP;2010; 90 ; 4.859.370,83 ; 1.403.596,00 
Garça ;SP;2011; 327 ; 17.576.526,74 ; 2.728.809,19 
Garça ;SP;2012; 239 ; 14.355.541,91 ; 5.048.669,06 
Garça ;SP;2013; 252 ; 16.765.831,56 ; 5.819.736,55 
Garça ;SP;2014; 72 ; 5.340.928,24 ; 1.433.049,21 
Garça ;SP;2015; 71 ; 5.432.613,75 ; 1.274.520,68 
Garça ;SP;2016; 65 ; 5.198.448,62 ; 1.000.915,43 
Garça ;SP;2017; 194 ; 16.466.371,60 ; 4.295.099,24 
Garça ;SP;2018; 182 ; 14.737.825,07 ; 4.641.223,21 
Garça ;SP;2019; 104 ; 9.669.204,01 ; 2.022.901,36 
Garça ;SP;2020; 126 ; 12.835.014,82 ; 2.554.423,17 
Garça ;SP;2021; 182 ; 19.369.240,92 ; 3.293.653,15 
Garça ;SP;2022; 99 ; 11.119.710,23 ; 1.582.685,04 
Garça ;SP;2023; 113 ; 14.987.935,09 ; 1.703.063,92 
Garibaldi ;RS;2009; 73 ; 3.838.685,80 ; 1.024.362,00 
Garibaldi ;RS;2010; 167 ; 9.999.468,24 ; 2.708.333,00 
Garibaldi ;RS;2011; 179 ; 11.638.344,40 ; 1.079.373,18 
Garibaldi ;RS;2012; 64 ; 4.256.186,90 ; 1.225.291,69 
Garibaldi ;RS;2013; 138 ; 9.850.946,42 ; 3.239.162,07 
Garibaldi ;RS;2014; 123 ; 9.547.453,10 ; 2.787.741,56 
Garibaldi ;RS;2015; 143 ; 14.495.820,64 ; 1.749.511,53 
Garibaldi ;RS;2016; 115 ; 12.628.409,43 ; 2.585.030,68 
Garibaldi ;RS;2017; 29 ; 2.992.285,76 ; 46.273,62 
Garibaldi ;RS;2018; 2 ; 151.500,00 ; 33.462,91 
Garibaldi ;RS;2019; 97 ; 10.303.131,20 ; 1.383.405,38 
Garibaldi ;RS;2020; 43 ; 4.569.901,86 ; 703.930,14 
Garibaldi ;RS;2021; 25 ; 2.533.530,07 ; 252.698,92 
Garibaldi ;RS;2022; 11 ; 1.163.789,89 ; 102.888,45 
Garibaldi ;RS;2023; 41 ; 7.555.013,31 ; 17.350,75 
Garopaba ;SC;2009; 2 ; 46.480,00 ; 8.081,00 
Garopaba ;SC;2010; 2 ; 128.796,07 ; 30.510,00 
Garopaba ;SC;2011; 1 ; 50.055,30 ; 17.000,00 
Garopaba ;SC;2013; 2 ; 143.715,66 ; 25.216,98 
Garopaba ;SC;2014; 1 ; 110.395,40 ; 18.112,98 
Garopaba ;SC;2015; 3 ; 383.000,00 ; 34.112,97 
Garopaba ;SC;2016; 1 ; 146.500,00 ; -   
Garopaba ;SC;2018; 1 ; 95.000,00 ; 22.985,99 
Garrafão do Norte ;PA;2009; 1 ; 40.177,50 ; 6.647,00 
Garrafão do Norte ;PA;2011; 1 ; 76.000,00 ; -   
Garrafão do Norte ;PA;2012; 2 ; 146.386,51 ; 38.699,02 
Garrafão do Norte ;PA;2013; 7 ; 473.988,00 ; 117.433,35 
Garrafão do Norte ;PA;2014; 42 ; 2.844.074,69 ; 1.015.958,39 
Garrafão do Norte ;PA;2015; 10 ; 733.446,00 ; 194.759,52 
Garrafão do Norte ;PA;2016; 1 ; 76.301,00 ; 20.699,00 
Garruchos ;RS;2009; 1 ; 22.460,00 ; 12.408,00 
Garruchos ;RS;2010; 1 ; 50.999,00 ; 15.036,00 
Garruchos ;RS;2011; 8 ; 349.034,20 ; 38.625,20 
Garruchos ;RS;2012; 4 ; 216.651,05 ; 76.944,61 
Garruchos ;RS;2013; 5 ; 251.245,77 ; 121.240,61 
Garruchos ;RS;2014; 6 ; 370.551,80 ; 130.058,89 
Garruchos ;RS;2015; 4 ; 263.300,99 ; 68.698,94 
Garruchos ;RS;2016; 1 ; 56.004,09 ; 20.199,98 
Garruchos ;RS;2022; 1 ; 60.000,00 ; 3.337,70 
Garuva ;SC;2009; 25 ; 795.824,39 ; 154.657,00 
Garuva ;SC;2010; 29 ; 1.470.834,20 ; 350.913,00 
Garuva ;SC;2011; 32 ; 2.363.141,72 ; 223.592,98 
Garuva ;SC;2012; 17 ; 1.283.949,20 ; 380.985,06 
Garuva ;SC;2013; 47 ; 3.982.460,13 ; 1.061.441,61 
Garuva ;SC;2014; 39 ; 3.310.028,73 ; 987.692,59 
Garuva ;SC;2015; 43 ; 3.798.306,12 ; 1.120.785,50 
Garuva ;SC;2016; 32 ; 2.984.035,60 ; 870.721,31 
Garuva ;SC;2017; 28 ; 2.782.629,11 ; 647.936,14 
Garuva ;SC;2018; 30 ; 3.270.745,80 ; 696.387,77 
Garuva ;SC;2019; 33 ; 3.558.546,52 ; 805.321,94 
Garuva ;SC;2020; 31 ; 3.552.169,92 ; 723.759,30 
Garuva ;SC;2021; 45 ; 5.412.553,39 ; 791.284,73 
Garuva ;SC;2022; 64 ; 8.057.743,91 ; 1.079.156,75 
Garuva ;SC;2023; 37 ; 5.271.954,45 ; 299.457,74 
Gaspar ;SC;2009; 160 ; 9.200.117,54 ; 1.825.456,72 
Gaspar ;SC;2010; 94 ; 6.686.167,61 ; 1.381.917,00 
Gaspar ;SC;2011; 253 ; 20.012.810,96 ; 1.691.902,98 
Gaspar ;SC;2012; 256 ; 21.102.239,15 ; 4.748.522,66 
Gaspar ;SC;2013; 207 ; 19.886.152,98 ; 3.400.829,08 
Gaspar ;SC;2014; 143 ; 14.425.395,66 ; 2.045.133,50 
Gaspar ;SC;2015; 135 ; 14.714.204,88 ; 1.485.845,12 
Gaspar ;SC;2016; 132 ; 14.937.654,48 ; 2.299.283,41 
Gaspar ;SC;2017; 73 ; 8.071.075,31 ; 558.518,05 
Gaspar ;SC;2018; 66 ; 6.872.178,00 ; 971.184,97 
Gaspar ;SC;2019; 96 ; 10.089.572,23 ; 1.543.485,20 
Gaspar ;SC;2020; 36 ; 3.880.920,00 ; 641.275,47 
Gaspar ;SC;2021; 30 ; 2.913.537,40 ; 269.964,10 
Gaspar ;SC;2022; 28 ; 3.201.620,42 ; 68.616,49 
Gaspar ;SC;2023; 36 ; 5.060.363,99 ; 106.274,21 
Gastão Vidigal ;SP;2010; 1 ; 38.000,00 ; 10.035,00 
Gastão Vidigal ;SP;2011; 2 ; 142.751,59 ; -   
Gastão Vidigal ;SP;2013; 3 ; 227.500,00 ; 40.657,68 
Gastão Vidigal ;SP;2016; 13 ; 1.017.479,76 ; 103.648,23 
Gastão Vidigal ;SP;2017; 16 ; 1.232.468,38 ; 291.657,97 
Gastão Vidigal ;SP;2018; 12 ; 905.281,54 ; 303.282,45 
Gastão Vidigal ;SP;2019; 14 ; 1.076.198,03 ; 301.338,44 
Gastão Vidigal ;SP;2020; 4 ; 408.143,00 ; 69.426,23 
Gastão Vidigal ;SP;2021; 1 ; 107.223,89 ; 29.123,59 
Gastão Vidigal ;SP;2022; 3 ; 314.542,62 ; 52.705,49 
Gastão Vidigal ;SP;2023; 5 ; 570.648,24 ; 74.939,95 
Gaúcha do Norte ;MT;2014; 1 ; 38.943,00 ; 4.146,11 
Gaúcha do Norte ;MT;2015; 1 ; 81.000,00 ; 17.056,98 
Gaúcha do Norte ;MT;2019; 1 ; 63.923,31 ; 24.775,37 
Gaúcha do Norte ;MT;2020; 1 ; 80.000,00 ; 25.030,99 
Gaúcha do Norte ;MT;2021; 4 ; 395.193,69 ; 73.103,32 
Gaúcha do Norte ;MT;2023; 1 ; 92.000,00 ; 19.952,71 
Gaurama ;RS;2009; 9 ; 471.576,40 ; 116.449,88 
Gaurama ;RS;2010; 13 ; 618.077,21 ; 195.230,00 
Gaurama ;RS;2011; 18 ; 1.003.112,17 ; 112.181,98 
Gaurama ;RS;2012; 47 ; 2.241.974,37 ; 704.870,63 
Gaurama ;RS;2013; 12 ; 868.801,54 ; 237.234,57 
Gaurama ;RS;2014; 31 ; 2.300.070,05 ; 579.127,35 
Gaurama ;RS;2015; 13 ; 980.419,04 ; 247.515,81 
Gaurama ;RS;2016; 10 ; 745.933,53 ; 132.077,74 
Gaurama ;RS;2017; 8 ; 626.657,65 ; 133.749,71 
Gaurama ;RS;2018; 6 ; 380.551,98 ; 115.201,44 
Gaurama ;RS;2019; 4 ; 363.443,57 ; 38.127,50 
Gaurama ;RS;2020; 4 ; 383.207,58 ; 57.518,62 
Gaurama ;RS;2021; 3 ; 290.697,74 ; 76.401,44 
Gaurama ;RS;2022; 5 ; 487.694,70 ; 40.956,04 
Gaurama ;RS;2023; 3 ; 459.327,34 ; 39.679,05 
Gavião Peixoto ;SP;2009; 1 ; 65.000,00 ; 10.035,00 
Gavião Peixoto ;SP;2010; 3 ; 153.014,84 ; 32.131,00 
Gavião Peixoto ;SP;2012; 1 ; 71.030,32 ; 12.452,92 
Gavião Peixoto ;SP;2013; 1 ; 63.999,58 ; -   
Gavião Peixoto ;SP;2015; 3 ; 260.096,21 ; 39.775,97 
Gavião Peixoto ;SP;2016; 1 ; 88.032,60 ; -   
Gavião Peixoto ;SP;2017; 3 ; 207.962,07 ; 84.167,90 
Gavião Peixoto ;SP;2018; 6 ; 428.688,27 ; 144.681,30 
Gavião Peixoto ;SP;2019; 19 ; 1.850.840,72 ; 360.244,84 
Gavião Peixoto ;SP;2020; 18 ; 1.835.462,21 ; 438.580,24 
Gavião Peixoto ;SP;2021; 12 ; 1.309.905,28 ; 133.384,51 
Gavião Peixoto ;SP;2022; 2 ; 224.800,00 ; 1.715,00 
Gavião Peixoto ;SP;2023; 2 ; 237.600,00 ; 19.199,68 
Geminiano ;PI;2014; 1 ; 58.183,00 ; 20.071,98 
General Câmara ;RS;2009; 1 ; 63.000,00 ; 10.035,00 
General Câmara ;RS;2010; 1 ; 67.442,08 ; 15.093,00 
General Câmara ;RS;2011; 2 ; 137.580,00 ; 4.120,00 
General Câmara ;RS;2012; 2 ; 115.633,76 ; 44.759,01 
General Câmara ;RS;2013; 2 ; 140.153,00 ; 38.841,96 
General Câmara ;RS;2014; 3 ; 183.091,00 ; 63.294,06 
General Câmara ;RS;2015; 4 ; 276.357,79 ; 72.714,94 
General Câmara ;RS;2016; 4 ; 270.309,75 ; 72.831,21 
General Câmara ;RS;2019; 1 ; 76.000,00 ; 5.475,65 
General Carneiro ;MT;2009; 99 ; 396.000,00 ; 929.313,00 
General Carneiro ;PR;2009; 6 ; 154.355,97 ; 36.228,00 
General Carneiro ;PR;2010; 11 ; 430.351,83 ; 91.575,00 
General Carneiro ;PR;2011; 26 ; 1.262.700,72 ; 111.541,20 
General Carneiro ;PR;2012; 20 ; 1.068.718,02 ; 304.499,98 
General Carneiro ;PR;2013; 15 ; 1.033.293,69 ; 213.604,43 
General Carneiro ;PR;2014; 5 ; 350.670,30 ; 99.997,01 
General Carneiro ;PR;2015; 14 ; 1.012.625,09 ; 255.031,35 
General Carneiro ;PR;2016; 3 ; 238.476,98 ; 43.356,77 
General Carneiro ;PR;2017; 1 ; 114.316,60 ; -   
General Carneiro ;PR;2018; 1 ; 79.200,00 ; 5.719,77 
General Carneiro ;PR;2019; 1 ; 75.000,00 ; -   
General Carneiro ;PR;2020; 1 ; 83.742,34 ; 25.243,99 
General Carneiro ;PR;2021; 2 ; 210.000,00 ; 877,00 
General Carneiro ;PR;2023; 4 ; 699.065,94 ; 31.439,96 
General Maynard ;SE;2016; 1 ; 64.000,00 ; 26.000,00 
General Maynard ;SE;2018; 1 ; 71.618,50 ; 28.381,50 
General Salgado ;SP;2009; 4 ; 188.470,13 ; 38.156,00 
General Salgado ;SP;2010; 7 ; 381.611,52 ; 93.162,00 
General Salgado ;SP;2011; 29 ; 1.787.663,24 ; 146.285,99 
General Salgado ;SP;2012; 12 ; 767.231,78 ; 225.086,56 
General Salgado ;SP;2013; 11 ; 764.312,41 ; 219.494,39 
General Salgado ;SP;2014; 11 ; 799.133,82 ; 179.288,90 
General Salgado ;SP;2015; 11 ; 874.072,38 ; 108.303,90 
General Salgado ;SP;2016; 2 ; 179.169,82 ; 15.098,79 
General Salgado ;SP;2017; 23 ; 1.726.594,53 ; 464.391,54 
General Salgado ;SP;2018; 14 ; 1.038.985,84 ; 316.492,32 
General Salgado ;SP;2019; 27 ; 2.538.789,86 ; 574.265,45 
General Salgado ;SP;2020; 26 ; 2.618.155,75 ; 604.146,62 
General Salgado ;SP;2021; 13 ; 1.297.900,38 ; 172.060,21 
General Salgado ;SP;2022; 11 ; 1.155.550,77 ; 178.108,74 
General Salgado ;SP;2023; 12 ; 1.359.572,00 ; 185.276,71 
Gentil ;RS;2009; 6 ; 84.450,00 ; 18.389,00 
Gentil ;RS;2010; 6 ; 198.292,44 ; 76.127,00 
Gentil ;RS;2011; 19 ; 628.832,60 ; 86.853,99 
Gentil ;RS;2012; 11 ; 333.126,70 ; 126.449,94 
Gentil ;RS;2013; 3 ; 174.396,93 ; 43.084,79 
Gentil ;RS;2014; 2 ; 94.444,28 ; 29.617,01 
Gentil ;RS;2015; 2 ; 122.438,70 ; 47.953,96 
Gentil ;RS;2023; 2 ; 232.591,00 ; 24.561,11 
Gentio do Ouro ;BA;2009; 1 ; 20.000,00 ; 3.688,00 
Getulina ;SP;2009; 4 ; 157.831,65 ; 38.378,00 
Getulina ;SP;2010; 1 ; 40.000,00 ; 10.035,00 
Getulina ;SP;2011; 4 ; 204.561,16 ; 8.345,00 
Getulina ;SP;2012; 2 ; 95.987,00 ; 22.233,03 
Getulina ;SP;2013; 3 ; 189.860,32 ; 58.014,65 
Getulina ;SP;2014; 13 ; 847.000,52 ; 197.959,70 
Getulina ;SP;2015; 9 ; 526.564,12 ; 125.196,86 
Getulina ;SP;2016; 7 ; 525.404,88 ; 80.556,70 
Getulina ;SP;2017; 7 ; 514.284,84 ; 111.060,07 
Getulina ;SP;2018; 5 ; 367.967,34 ; 115.422,89 
Getulina ;SP;2019; 17 ; 1.383.795,11 ; 335.268,05 
Getulina ;SP;2020; 16 ; 1.374.615,25 ; 389.338,41 
Getulina ;SP;2021; 4 ; 420.802,73 ; 74.170,98 
Getulina ;SP;2022; 4 ; 425.000,00 ; 34.405,08 
Getulina ;SP;2023; 7 ; 747.094,96 ; 61.244,49 
Getúlio Vargas ;RS;2009; 52 ; 2.216.315,54 ; 643.104,94 
Getúlio Vargas ;RS;2010; 73 ; 3.343.231,27 ; 1.022.030,00 
Getúlio Vargas ;RS;2011; 52 ; 3.094.419,70 ; 255.533,40 
Getúlio Vargas ;RS;2012; 32 ; 1.633.423,08 ; 474.130,59 
Getúlio Vargas ;RS;2013; 22 ; 1.279.327,83 ; 431.120,62 
Getúlio Vargas ;RS;2014; 22 ; 1.595.217,81 ; 446.133,62 
Getúlio Vargas ;RS;2015; 15 ; 1.210.603,01 ; 171.189,54 
Getúlio Vargas ;RS;2016; 17 ; 1.408.864,99 ; 178.388,42 
Getúlio Vargas ;RS;2017; 31 ; 2.593.309,75 ; 433.898,85 
Getúlio Vargas ;RS;2018; 20 ; 1.436.362,88 ; 475.878,98 
Getúlio Vargas ;RS;2019; 22 ; 2.107.219,05 ; 417.957,70 
Getúlio Vargas ;RS;2020; 34 ; 3.651.828,66 ; 637.436,68 
Getúlio Vargas ;RS;2021; 29 ; 3.115.538,20 ; 584.475,41 
Getúlio Vargas ;RS;2022; 9 ; 946.748,76 ; 121.997,29 
Getúlio Vargas ;RS;2023; 18 ; 2.767.094,74 ; 79.819,49 
Gilbués ;PI;2009; 2 ; 66.000,00 ; 24.070,00 
Gilbués ;PI;2010; 4 ; 162.907,00 ; 47.992,00 
Gilbués ;PI;2011; 5 ; 169.800,00 ; 8.000,00 
Gilbués ;PI;2012; 7 ; 357.410,28 ; 111.433,24 
Gilbués ;PI;2013; 14 ; 832.530,23 ; 231.901,94 
Gilbués ;PI;2014; 8 ; 536.807,66 ; 126.684,57 
Gilbués ;PI;2015; 2 ; 139.174,81 ; 47.727,96 
Gilbués ;PI;2017; 1 ; 62.163,90 ; 18.259,29 
Gilbués ;PI;2018; 1 ; 63.000,00 ; -   
Gilbués ;PI;2020; 1 ; 65.600,00 ; 16.980,80 
Gilbués ;PI;2022; 3 ; 266.639,00 ; 28.380,47 
Gilbués ;PI;2023; 4 ; 470.231,18 ; 7.341,78 
Girau do Ponciano ;AL;2009; 1 ; 53.896,61 ; 11.102,79 
Girau do Ponciano ;AL;2010; 1 ; 64.700,00 ; 11.535,00 
Girau do Ponciano ;AL;2011; 1 ; 65.887,00 ; 8.913,00 
Girau do Ponciano ;AL;2012; 2 ; 122.639,32 ; 26.466,08 
Girau do Ponciano ;AL;2013; 10 ; 627.619,86 ; 255.524,85 
Girau do Ponciano ;AL;2014; 98 ; 5.852.667,69 ; 2.578.383,18 
Girau do Ponciano ;AL;2015; 69 ; 4.460.741,87 ; 1.861.205,15 
Girau do Ponciano ;AL;2016; 60 ; 4.214.557,47 ; 1.975.605,74 
Girau do Ponciano ;AL;2017; 23 ; 1.692.154,29 ; 592.508,14 
Girau do Ponciano ;AL;2018; 25 ; 1.846.770,03 ; 695.804,23 
Girau do Ponciano ;AL;2019; 21 ; 1.573.926,42 ; 553.355,63 
Girau do Ponciano ;AL;2020; 18 ; 1.537.562,22 ; 432.278,01 
Girau do Ponciano ;AL;2021; 17 ; 1.371.321,32 ; 505.131,69 
Girau do Ponciano ;AL;2022; 20 ; 1.897.256,73 ; 539.769,23 
Girau do Ponciano ;AL;2023; 31 ; 3.226.116,19 ; 810.445,51 
Giruá ;RS;2009; 49 ; 1.460.999,26 ; 424.190,31 
Giruá ;RS;2010; 69 ; 3.408.942,94 ; 903.737,00 
Giruá ;RS;2011; 72 ; 3.800.756,73 ; 298.490,99 
Giruá ;RS;2012; 50 ; 2.771.423,24 ; 824.326,02 
Giruá ;RS;2013; 54 ; 3.351.946,31 ; 1.022.274,00 
